State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,pressure,temperatureMax,temperatureMin,visibility,windBearing,windSpeed,NDVI,DayInSeason,Yield
Karnataka,TUMKUR,2003,Kharif     ,Urad,397,100,1018.05,64.04,51.5,9.06,18,11.27,143.2317657,19,46.5
Karnataka,TUMKUR,2003,Rabi       ,Gram,1402,452,1017.86,62.43,53.27,8.74,12,11.12,133.3275757,19,46.5
Karnataka,TUMKUR,2003,Rabi       ,Groundnut,3228,3530,1017.83,62.42,53.3,8.72,12,11.13,131.50737,19,46.5
Karnataka,TUMKUR,2003,Rabi       ,Horse-gram,6920,1709,1018.35,63.27,51.71,8.95,16,11.8,131.3703918,19,46.5
Karnataka,TUMKUR,2003,Rabi       ,Jowar,6735,1164,1018.35,63.24,51.82,8.95,16,11.73,131.2571869,19,46.5
Karnataka,TUMKUR,2003,Rabi       ,Maize,331,756,1018.18,63.45,52.08,9.26,17,11.18,130.7676086,19,46.5
Karnataka,TUMKUR,2003,Rabi       ,Other  Rabi pulses,106,12,1021.8,49.42,46.11,5.47,22,6.79,135.324173,19,21
Karnataka,TUMKUR,2003,Rabi       ,Ragi,1362,365,1021.5,48.77,45.73,5.03,14,6.76,135.1299744,19,21
Karnataka,TUMKUR,2003,Rabi       ,Rapeseed &Mustard,808,213,1021.86,49.11,45.94,5.46,20,6.65,135.0630341,19,21
Karnataka,TUMKUR,2003,Rabi       ,Rice,273,917,1021.58,48.89,45.7,5.3,13,6.63,134.645752,19,21
Karnataka,TUMKUR,2003,Rabi       ,Sunflower,1619,1035,1021.46,48.64,45.78,5.08,14,7.19,133.8763885,19,21
Karnataka,TUMKUR,2003,Summer     ,Maize,474,1193,1021.46,48.68,45.8,5.09,14,7.19,133.8763885,19,21
Karnataka,TUMKUR,2003,Summer     ,Ragi,870,1035,1024.46,39.14,31.87,8.06,45,1.44,134.7945251,19,18.4
Karnataka,TUMKUR,2003,Summer     ,Rice,1283,5685,1024.42,39.44,32.62,8.86,36,1.75,133.413681,19,18.4
Karnataka,TUMKUR,2003,Summer     ,Sunflower,1735,1586,1024.12,40.64,32.76,8.32,29,2.4,133.3954468,19,18.4
Karnataka,TUMKUR,2003,Whole Year ,Arecanut,15459,18962,1024.42,39.71,32.27,8.26,36,1.98,133.1986084,19,18.4
Karnataka,TUMKUR,2003,Whole Year ,Banana,2039,27210,1024.31,40.44,33.1,8.42,25,2.32,133.0327301,19,18.4
Karnataka,TUMKUR,2003,Whole Year ,Beans & Mutter(Vegetable),525,3761,1024.42,39.71,32.54,8.49,32,1.93,132.8358917,19,18.4
Karnataka,TUMKUR,2003,Whole Year ,Black pepper,10,23,1020.63,44.71,39.1,9.01,49,3.49,136.5203705,19,26.5
Karnataka,TUMKUR,2003,Whole Year ,Brinjal,298,2481,1020.57,44.54,39.04,8.94,51,3.41,135.9096832,19,26.5
Karnataka,TUMKUR,2003,Whole Year ,Citrus Fruit,30,474,1020.56,44.49,39.03,8.94,52,3.39,135.9096832,19,26.5
Karnataka,TUMKUR,2003,Whole Year ,Coconut ,109443,540118,1020.59,44.57,39.06,8.98,50,3.44,135.6208344,19,26.5
Karnataka,TUMKUR,2003,Whole Year ,Coriander,9,1,1021.12,45.81,39.87,9.66,37,4.13,134.7147675,19,26.5
Karnataka,TUMKUR,2003,Whole Year ,Dry chillies,2443,806,1020.14,43.49,38.91,8.47,67,2.68,134.4500885,19,26.5
Karnataka,TUMKUR,2003,Whole Year ,Garlic,3,2,1023.63,40.95,36.47,4.46,21,3.66,133.7406311,19,27.4
Karnataka,TUMKUR,2003,Whole Year ,Grapes,9,264,1023.67,41.01,36.52,4.41,21,3.61,133.7406311,19,27.4
Karnataka,TUMKUR,2003,Whole Year ,Mango,13102,34602,1023.98,40.18,35.02,6.4,46,2.41,133.1713409,19,27.4
Karnataka,TUMKUR,2003,Whole Year ,Onion,257,1125,1023.95,39.7,34.37,6.34,47,2.92,133.1713409,19,27.4
Karnataka,TUMKUR,2003,Whole Year ,Other Fresh Fruits,244,649,1023.86,39.91,35.16,5.27,34,2.9,133.1395264,19,27.4
Karnataka,TUMKUR,2003,Whole Year ,Pome Fruit,124,685,1023.8,39.69,34.49,5.75,40,3.14,133.1101074,19,27.4
Karnataka,TUMKUR,2003,Whole Year ,Potato,17,172,1023.7,37.5,31.5,6.2,175,3.19,131.749054,19,39.9
Karnataka,TUMKUR,2003,Whole Year ,Sannhamp,2,0,1023.5,37.71,31.77,5.67,187,4.33,131.749054,19,39.9
Karnataka,TUMKUR,2003,Whole Year ,Sugarcane,574,38171,1023.52,38.4,32.4,5.92,178,3.94,131.3475494,19,39.9
Karnataka,TUMKUR,2003,Whole Year ,Sweet potato,23,146,1023.52,38.28,32.33,5.88,181,3.95,131.3475494,19,39.9
Karnataka,TUMKUR,2003,Whole Year ,Tapioca,24,158,1023.92,36.98,30.76,6.92,158,2.66,131.06604,19,39.9
Karnataka,TUMKUR,2003,Whole Year ,Tobacco,113,64,1023.96,36.96,30.75,7.01,157,2.6,130.7575378,19,39.9
Karnataka,TUMKUR,2003,Whole Year ,Tomato,840,5591,1023.2,44.43,37.63,6.5,65,4.23,141.1481781,19,21.9
Karnataka,TUMKUR,2003,Whole Year ,Turmeric,2,10,1023.21,44.47,37.66,6.56,66,4.33,141.1481781,19,21.9
Karnataka,TUMKUR,2004,Kharif     ,Arhar/Tur,12595,9465,1023.21,44.61,37.86,6.79,65,4.35,140.5478363,19,21.9
Karnataka,TUMKUR,2004,Kharif     ,Bajra,261,97,1023.21,44.98,38.21,6.92,66,4.74,140.5478363,19,21.9
Karnataka,TUMKUR,2004,Kharif     ,Castor seed,5038,3920,1023.2,44.93,38.17,6.86,66,4.7,140.5478363,19,21.9
Karnataka,TUMKUR,2004,Kharif     ,Cotton(lint),786,1186,1023.1,45.2,39.51,7.95,47,4.81,137.1942139,19,21.9
Karnataka,TUMKUR,2004,Kharif     ,Dry ginger,3,41,1016.11,69.46,56.54,7.67,4,7.49,141.091217,19,22
Karnataka,TUMKUR,2004,Kharif     ,Groundnut,150455,99138,1016.24,69.7,56.63,7.56,1,6.4,135.9980469,19,22
Karnataka,TUMKUR,2004,Kharif     ,Horse-gram,21694,10119,1016.23,69.54,56.77,7.41,1,6,135.6755981,19,22
Karnataka,TUMKUR,2004,Kharif     ,Jowar,2620,3401,1016.2,69.19,56.8,7.77,0,6.05,135.5862885,19,22
Karnataka,TUMKUR,2004,Kharif     ,Maize,12024,31659,1016.23,69.33,56.72,7.36,1,5.89,135.4374542,19,22
Karnataka,TUMKUR,2004,Kharif     ,Moong(Green Gram),8584,1794,1016.22,69.22,56.77,7.36,0,5.88,135.2465057,19,22
Karnataka,TUMKUR,2004,Kharif     ,Niger seed,1827,530,1014.88,49.73,38.94,7.46,171,2.06,135.4521332,19,43.1
Karnataka,TUMKUR,2004,Kharif     ,Other Kharif pulses,15795,5006,1014.72,48.54,37.65,6.9,206,1.79,134.6643219,19,43.1
Karnataka,TUMKUR,2004,Kharif     ,Ragi,190048,321090,1014.67,48.45,37.44,6.87,204,1.88,134.174118,19,43.1
Karnataka,TUMKUR,2004,Kharif     ,Rice,21635,60221.02,1014.62,48.28,37.24,6.81,202,1.95,134.174118,19,43.1
Karnataka,TUMKUR,2004,Kharif     ,Sesamum,964,519,1014.59,48.46,37.17,6.86,200,2.06,134.0500793,19,43.1
Karnataka,TUMKUR,2004,Kharif     ,Small millets,4536,2370,1014.85,49.42,38.45,7.2,196,1.81,132.3829193,19,43.1
Karnataka,TUMKUR,2004,Kharif     ,Soyabean,14,9,1022.57,45.57,40.69,7.35,46,3.99,134.7498779,19,18.3
Karnataka,TUMKUR,2004,Kharif     ,Sunflower,10787,15834,1022.28,45.95,42.49,6.89,34,4.53,132.499939,19,18.3
Karnataka,TUMKUR,2004,Kharif     ,Urad,1127,130,1021.26,47.21,43.22,8.15,24,4.73,132.0735626,19,18.3
Karnataka,TUMKUR,2004,Rabi       ,Gram,588,564,1022.89,45.78,41.12,7.86,45,4.15,132.0707397,19,18.3
Karnataka,TUMKUR,2004,Rabi       ,Groundnut,2066,2758,1021.12,47.58,43.65,7.96,22,4.38,131.7037506,19,18.3
Karnataka,TUMKUR,2004,Rabi       ,Horse-gram,3373,1327,1022.88,45.89,42,7.8,32,4.32,131.5926971,19,18.3
Karnataka,TUMKUR,2004,Rabi       ,Jowar,221,255,1024.45,38.34,35.3,5.17,346,3.68,131.4544067,19,38.4
Karnataka,TUMKUR,2004,Rabi       ,Linseed,26,5,1024.44,37.57,34.55,4.83,347,3.66,131.2176361,19,38.4
Karnataka,TUMKUR,2004,Rabi       ,Maize,413,1258,1024.44,37.64,34.57,4.85,347,3.69,131.2176361,19,38.4
Karnataka,TUMKUR,2004,Rabi       ,Moong(Green Gram),5,1,1024.44,37.46,34.49,4.75,347,3.65,131.2176361,19,38.4
Karnataka,TUMKUR,2004,Rabi       ,Other  Rabi pulses,118,14,1024.48,37.61,34.67,5.03,349,3.51,131.2176361,19,38.4
Karnataka,TUMKUR,2004,Rabi       ,Ragi,846,764,1024.44,37.78,34.64,5.19,347,3.73,131.2176361,19,38.4
Karnataka,TUMKUR,2004,Rabi       ,Rapeseed &Mustard,930,245,1014.42,35.22,31.31,5.37,213,4.88,130.3973846,19,63.9
Karnataka,TUMKUR,2004,Rabi       ,Rice,1588,5356,1014.3,35.15,31.31,5.27,212,4.88,130.3973846,19,63.9
Karnataka,TUMKUR,2004,Rabi       ,Safflower,14,7,1014.16,35.3,31.47,5.18,209,4.99,130.0212097,19,63.9
Karnataka,TUMKUR,2004,Rabi       ,Sunflower,1890,2616,1014.41,35.34,31.36,5.4,213,4.94,130.0212097,19,63.9
Karnataka,TUMKUR,2004,Summer     ,Maize,104,318,1014.47,35.36,31.35,5.45,214,4.94,130.0212097,19,63.9
Karnataka,TUMKUR,2004,Summer     ,Ragi,415,723,1014.24,35.41,31.47,5.29,211,5.01,130.0212097,19,63.9
Karnataka,TUMKUR,2004,Summer     ,Rice,2916,12809,1019.34,48.34,28.84,7.56,135,2.77,141.089386,19,46.4
Karnataka,TUMKUR,2004,Summer     ,Sunflower,1342,1928,1020.14,44.73,33.66,7.18,132,3.25,140.8296051,19,46.4
Karnataka,TUMKUR,2004,Whole Year ,Arecanut,16197,19867,1020.14,46.39,32.37,7.16,132,3.31,140.8022308,19,46.4
Karnataka,TUMKUR,2004,Whole Year ,Banana,4531,30779,1020.14,44.16,34.39,7.11,130,3.32,140.349823,19,46.4
Karnataka,TUMKUR,2004,Whole Year ,Black pepper,12,27,1020.14,44.26,34.21,7.17,131,3.23,140.3026886,19,46.4
Karnataka,TUMKUR,2004,Whole Year ,Coconut ,110937,5530209.45,1020.56,49.48,45.71,5.38,2,8.94,135.6220703,19,36.3
Karnataka,TUMKUR,2004,Whole Year ,Coriander,21,2,1020.55,48.89,45.76,5.05,6,8.36,135.5992126,19,36.3
Karnataka,TUMKUR,2004,Whole Year ,Dry chillies,4086,2487,1020.56,49.52,45.69,5.41,2,9.03,135.3268585,19,36.3
Karnataka,TUMKUR,2004,Whole Year ,Garlic,2,2,1020.53,50.79,46,7.01,15,7.44,135.0708313,19,36.3
Karnataka,TUMKUR,2004,Whole Year ,Onion,201,1325,1020.69,49.86,46,5.82,13,7.07,134.8568268,19,36.3
Karnataka,TUMKUR,2004,Whole Year ,Potato,22,290,1020.52,52.34,46.4,7.75,14,6.48,133.6709595,19,36.3
Karnataka,TUMKUR,2004,Whole Year ,Sweet potato,18,114,1021.82,46.79,28.57,7.11,213,6.67,136.0137634,19,33
Karnataka,TUMKUR,2004,Whole Year ,Tapioca,28,184,1021.84,46.39,28.99,7.02,213,6.75,136.0137634,19,33
Karnataka,TUMKUR,2004,Whole Year ,Tobacco,75,55,1021.83,46.67,28.56,7.07,213,6.7,136.0137634,19,33
Karnataka,TUMKUR,2004,Whole Year ,Turmeric,2,10,1021.82,46.59,28.35,7.06,213,6.72,136.0137634,19,33
Karnataka,TUMKUR,2005,Kharif     ,Arhar/Tur,11861,8778,1021.85,46.17,29.21,6.98,213,6.78,135.8268585,19,33
Karnataka,TUMKUR,2005,Kharif     ,Bajra,249,212,1021.89,44.98,29.62,7.17,210,6.67,135.6401215,19,33
Karnataka,TUMKUR,2005,Kharif     ,Castor seed,3973,3382,1024.72,33.26,30.87,5.24,195,1.35,131.1673737,19,38.5
Karnataka,TUMKUR,2005,Kharif     ,Dry chillies,3138,2429,1024.74,33.43,30.97,5.63,199,1.29,130.8952789,19,38.5
Karnataka,TUMKUR,2005,Kharif     ,Groundnut,169958,69921,1024.87,33,30.65,5.85,197,2.03,130.8410339,19,38.5
Karnataka,TUMKUR,2005,Kharif     ,Horse-gram,25505,14707,1024.91,33.68,30.75,7.35,219,1.86,130.5752716,19,38.5
Karnataka,TUMKUR,2005,Kharif     ,Jowar,3479,4168,1024.85,33.39,30.78,6.1,203,1.62,130.3604889,19,38.5
Karnataka,TUMKUR,2005,Kharif     ,Maize,15538,47362,1024.87,33.46,30.79,6.37,205,1.67,130.3604889,19,38.5
Karnataka,TUMKUR,2005,Kharif     ,Moong(Green Gram),4489,1147,1013.19,44.19,26.94,10,219,11.49,132.162674,19,32.6
Karnataka,TUMKUR,2005,Kharif     ,Niger seed,1690,490,1013.72,45.09,26.45,10,214,12.29,131.8023834,19,32.6
Karnataka,TUMKUR,2005,Kharif     ,Onion,227,1265,1013.65,42.55,26,10,213,10.56,130.3410034,19,32.6
Karnataka,TUMKUR,2005,Kharif     ,Other Kharif pulses,15703,4982,1013.8,37.1,20.56,10,212,6.57,130.1625671,19,32.6
Karnataka,TUMKUR,2005,Kharif     ,Peas & beans (Pulses),121,740,1012.7,41.97,23.81,10,228,9.71,130.0072327,19,32.6
Karnataka,TUMKUR,2005,Kharif     ,Potato,3,10,1021.11,49.16,46.33,5.5,5,9.15,134.7630463,19,37.2
Karnataka,TUMKUR,2005,Kharif     ,Ragi,192991,290027,1021.03,49.19,46.19,5.73,4,9.19,134.6952667,19,37.2
Karnataka,TUMKUR,2005,Kharif     ,Rice,27455,69045,1021.06,49.15,46.24,5.69,4,9.2,134.6952667,19,37.2
Karnataka,TUMKUR,2005,Kharif     ,Sesamum,422,366,1021.04,49.17,46.2,5.75,4,9.2,134.6952667,19,37.2
Karnataka,TUMKUR,2005,Kharif     ,Small millets,3956,1493,1021.09,49.14,46.28,5.54,4,9.16,134.4684143,19,37.2
Karnataka,TUMKUR,2005,Kharif     ,Soyabean,3,2,1021.03,49.22,46.18,5.72,4,9.18,134.4684143,19,37.2
Karnataka,TUMKUR,2005,Kharif     ,Sunflower,12580,9716,1024.04,41,35.96,6.54,24,3.15,133.1395264,19,34.9
Karnataka,TUMKUR,2005,Kharif     ,Urad,553,108,1024.07,40.83,36.31,6.31,33,3.46,133.1395264,19,34.9
Karnataka,TUMKUR,2005,Rabi       ,Dry chillies,26,42,1024.08,41.72,37.84,6.42,35,3.26,133.0466003,19,34.9
Karnataka,TUMKUR,2005,Rabi       ,Gram,594,324,1024.08,41.7,37.53,6.47,35,3.28,132.8205414,19,34.9
Karnataka,TUMKUR,2005,Rabi       ,Groundnut,5715,7384,1023.78,40.01,34.87,7.85,22,2.77,132.7907104,19,34.9
Karnataka,TUMKUR,2005,Rabi       ,Horse-gram,2171,1029,1023.94,41.56,37.81,6.71,23,3.28,132.7371521,19,34.9
Karnataka,TUMKUR,2005,Rabi       ,Jowar,47,36,1014.17,41.65,33.93,8.74,183,6.35,132.4499664,19,53
Karnataka,TUMKUR,2005,Rabi       ,Linseed,33,11,1014.11,40.73,33.14,7.64,181,5.99,131.8955536,19,53
Karnataka,TUMKUR,2005,Rabi       ,Maize,84,300,1014.12,40.64,33.19,7.66,181,5.95,131.7228699,19,53
Karnataka,TUMKUR,2005,Rabi       ,Moong(Green Gram),5,1,1014.02,41.62,33.08,7.3,183,5.1,131.5478821,19,53
Karnataka,TUMKUR,2005,Rabi       ,Onion,4,41,1014.15,41.73,33.81,8.11,183,5.89,131.5074615,19,53
Karnataka,TUMKUR,2005,Rabi       ,Other  Rabi pulses,209,25,1014.01,41.74,33.14,7.16,183,4.8,130.6377869,19,53
Karnataka,TUMKUR,2005,Rabi       ,Peas & beans (Pulses),26,183,1024.51,34.6,32.1,4.54,351,1.78,131.3779907,19,32.9
Karnataka,TUMKUR,2005,Rabi       ,Potato,1,18,1024.51,34.68,32.17,4.5,351,1.83,131.3779907,19,32.9
Karnataka,TUMKUR,2005,Rabi       ,Ragi,162,443,1024.51,34.5,32.02,4.52,351,1.8,131.3779907,19,32.9
Karnataka,TUMKUR,2005,Rabi       ,Rapeseed &Mustard,898,236,1024.51,34.45,31.98,4.5,351,1.82,131.3779907,19,32.9
Karnataka,TUMKUR,2005,Rabi       ,Rice,422,934,1024.51,34.67,32.14,4.56,350,1.75,130.8974457,19,32.9
Karnataka,TUMKUR,2005,Rabi       ,Safflower,15,11,1024.52,34.46,31.95,4.65,350,1.64,130.8974457,19,32.9
Karnataka,TUMKUR,2005,Rabi       ,Sunflower,345,321,1022.55,42.35,36.22,6.03,193,3.99,134.9916687,19,26.7
Karnataka,TUMKUR,2005,Summer     ,Dry chillies,29,77,1022.55,42.35,36.21,6.07,193,3.97,134.9916687,19,26.7
Karnataka,TUMKUR,2005,Summer     ,Maize,240,742,1022.55,42.36,36.21,6.2,191,3.89,134.9916687,19,26.7
Karnataka,TUMKUR,2005,Summer     ,Onion,45,770,1022.55,42.41,36.23,5.84,185,3.7,134.9160309,19,26.7
Karnataka,TUMKUR,2005,Summer     ,Peas & beans (Pulses),53,268,1022.55,42.27,36.07,5.92,178,3.59,134.9160309,19,26.7
Karnataka,TUMKUR,2005,Summer     ,Potato,11,164,1022.55,42.42,36.24,5.92,182,3.6,134.9160309,19,26.7
Karnataka,TUMKUR,2005,Summer     ,Ragi,729,1592,1023.84,41.14,36.76,4.56,22,3.82,133.7406311,19,31.6
Karnataka,TUMKUR,2005,Summer     ,Rice,11205,35851,1023.74,41.22,37.11,4.54,20,4.25,133.7406311,19,31.6
Karnataka,TUMKUR,2005,Summer     ,Sunflower,1692,2358,1023.78,41.19,36.99,4.58,21,4.09,133.7406311,19,31.6
Karnataka,TUMKUR,2005,Whole Year ,Arecanut,19044,107710,1024,40.25,35.33,6.05,45,2.34,133.2007599,19,31.6
Karnataka,TUMKUR,2005,Whole Year ,Banana,3064,26890,1024.01,40.31,35.45,5.77,44,2.26,133.2007599,19,31.6
Karnataka,TUMKUR,2005,Whole Year ,Black pepper,12,27,1023.94,40.38,35.9,6.48,25,3.2,133.1395264,19,31.6
Karnataka,TUMKUR,2005,Whole Year ,Coconut ,122690,605494,1020.14,45.04,34.24,6.84,128,3.52,140.0467987,19,34.4
Karnataka,TUMKUR,2005,Whole Year ,Coriander,8,1,1020.14,44.1,34.56,6.75,126,3.68,139.8849182,19,34.4
Karnataka,TUMKUR,2005,Whole Year ,Cotton(lint),812,1609,1020.14,44.91,35.7,7.18,118,3.05,139.8473511,19,34.4
Karnataka,TUMKUR,2005,Whole Year ,Dry ginger,2,27,1020.14,43.35,35.18,6.63,126,3.72,138.4322357,19,34.4
Karnataka,TUMKUR,2005,Whole Year ,Garlic,1,1,1020.14,43.38,35.6,6.87,121,3.45,138.1733551,19,34.4
Karnataka,TUMKUR,2005,Whole Year ,Sugarcane,267,23589,1020.14,43.8,36.03,7.1,119,3.2,137.9734039,19,34.4
Karnataka,TUMKUR,2005,Whole Year ,Sweet potato,60,380,1020.14,46.81,37.81,8.02,75,2.6,135.4380188,19,29.4
Karnataka,TUMKUR,2005,Whole Year ,Tapioca,15,99,1020.14,46.97,37.88,8.14,71,2.62,135.4380188,19,29.4
Karnataka,TUMKUR,2005,Whole Year ,Tobacco,54,34,1020.14,46.95,37.72,8,76,2.59,135.4380188,19,29.4
Karnataka,TUMKUR,2005,Whole Year ,Turmeric,2,11,1020.14,44.74,38.11,7.82,87,2.41,135.4380188,19,29.4
Karnataka,TUMKUR,2006,Kharif     ,Arhar/Tur,9257,3579,1020.14,44.74,38.11,7.82,87,2.41,135.4380188,19,29.4
Karnataka,TUMKUR,2006,Kharif     ,Bajra,113,51,1020.14,47.34,37.6,8.04,73,2.57,135.4380188,19,29.4
Karnataka,TUMKUR,2006,Kharif     ,Castor seed,2622,1637,1024.72,33.83,29.73,6.88,298,1.01,131.4300537,19,35.7
Karnataka,TUMKUR,2006,Kharif     ,Gram,603,82,1024.79,33.21,27.77,7.67,253,0.93,131.2241974,19,35.7
Karnataka,TUMKUR,2006,Kharif     ,Groundnut,95256,21263,1024.76,33.4,28.56,7.28,266,0.96,131.2241974,19,35.7
Karnataka,TUMKUR,2006,Kharif     ,Horse-gram,27453,10119,1024.55,34.08,28.97,7.79,202,2.7,130.4034424,19,35.7
Karnataka,TUMKUR,2006,Kharif     ,Jowar,1973,1372,1024.86,33.61,29.26,7.74,226,2.13,130.3451233,19,35.7
Karnataka,TUMKUR,2006,Kharif     ,Maize,12823,21857,1024.7,33.49,27.9,7.89,203,2.04,130.1335602,19,35.7
Karnataka,TUMKUR,2006,Kharif     ,Moong(Green Gram),4752,1725,1023.95,40.48,34.51,6.55,112,1.79,133.9401245,19,27.8
Karnataka,TUMKUR,2006,Kharif     ,Niger seed,1039,301,1023.95,40.11,34.22,6.61,80,1.97,133.4914398,19,27.8
Karnataka,TUMKUR,2006,Kharif     ,Other Kharif pulses,10613,6288,1023.97,39.99,34.38,6.59,66,1.99,133.4914398,19,27.8
Karnataka,TUMKUR,2006,Kharif     ,Ragi,115688,76930,1023.95,40.06,34.25,6.54,75,2.04,133.4914398,19,27.8
Karnataka,TUMKUR,2006,Kharif     ,Rapeseed &Mustard,529,139,1023.95,40.01,33.92,7.1,61,2.04,133.1426239,19,27.8
Karnataka,TUMKUR,2006,Kharif     ,Rice,23853,56459,1023.95,40.1,33.95,6.96,72,1.81,133.1426239,19,27.8
Karnataka,TUMKUR,2006,Kharif     ,Sesamum,659,388,1024.3,34.12,28.79,6.3,170,4.18,131.3116302,19,46.3
Karnataka,TUMKUR,2006,Kharif     ,Small millets,2992,1082,1023.82,35.66,29.49,5.4,160,3.9,131.1782074,19,46.3
Karnataka,TUMKUR,2006,Kharif     ,Soyabean,5,4,1024.07,36.67,29.28,6.03,159,2.93,131.06604,19,46.3
Karnataka,TUMKUR,2006,Kharif     ,Sunflower,12184,7583,1023.98,35.68,29.25,5.75,158,3.64,131.06604,19,46.3
Karnataka,TUMKUR,2006,Kharif     ,Urad,603,82,1023.94,36.71,29.27,5.74,160,3.11,131.0272675,19,46.3
Karnataka,TUMKUR,2006,Rabi       ,Gram,934,386,1024.04,36.57,29.07,5.7,160,3.1,131.0272675,19,46.3
Karnataka,TUMKUR,2006,Rabi       ,Groundnut,3642,3463,1024.17,40.22,37.2,4.38,350,3.4,133.326416,19,30.9
Karnataka,TUMKUR,2006,Rabi       ,Horse-gram,11369,3510,1024.17,40.25,37.22,4.33,350,3.38,133.326416,19,30.9
Karnataka,TUMKUR,2006,Rabi       ,Jowar,1543,931,1024.17,40.27,37.25,4.29,350,3.38,133.326416,19,30.9
Karnataka,TUMKUR,2006,Rabi       ,Maize,837,2637,1024.21,40.54,37.18,5.53,352,4.59,133.1361694,19,30.9
Karnataka,TUMKUR,2006,Rabi       ,Moong(Green Gram),28,8,1024.21,40.54,37.19,5.53,352,4.59,133.1361694,19,30.9
Karnataka,TUMKUR,2006,Rabi       ,Other  Rabi pulses,173,40,1024.22,40.1,36.81,5.56,353,4.31,133.0772705,19,30.9
Karnataka,TUMKUR,2006,Rabi       ,Ragi,491,809,1023.53,41.28,37.46,5.99,24,4.62,133.7406311,19,34.5
Karnataka,TUMKUR,2006,Rabi       ,Rice,140,322,1023.61,41.17,37.35,5.86,23,4.5,133.7406311,19,34.5
Karnataka,TUMKUR,2006,Rabi       ,Safflower,14,10,1023.5,41.48,37.65,5.72,20,4.3,133.604248,19,34.5
Karnataka,TUMKUR,2006,Rabi       ,Sunflower,586,478,1023.56,41.51,37.99,6.03,27,4.55,133.604248,19,34.5
Karnataka,TUMKUR,2006,Summer     ,Maize,345,1106,1023.56,41.51,38.01,6.04,27,4.54,133.604248,19,34.5
Karnataka,TUMKUR,2006,Summer     ,Ragi,854,1815,1023.94,41.44,39.11,6.13,34,3.79,131.7133179,19,34.5
Karnataka,TUMKUR,2006,Summer     ,Rice,5023,18023,1015.85,38.15,16.02,9.38,171,3.21,132.3314209,19,40.2
Karnataka,TUMKUR,2006,Summer     ,Sunflower,1498,1460,1015.62,38.11,16.98,9.24,151,2.59,131.4203186,19,40.2
Karnataka,TUMKUR,2006,Whole Year ,Arecanut,19584,24022,1015.38,40.35,17.5,9.33,177,2.16,131.1674347,19,40.2
Karnataka,TUMKUR,2006,Whole Year ,Banana,2945,23357,1015.74,38.09,15.44,9.16,71,2.42,131.0187836,19,40.2
Karnataka,TUMKUR,2006,Whole Year ,Black pepper,7,16,1015.31,42.48,20.71,9.54,185,2.89,130.3981781,19,40.2
Karnataka,TUMKUR,2006,Whole Year ,Coconut ,125511,619416,1015.33,40.53,17.55,9.28,177,1.95,130.0601959,19,40.2
Karnataka,TUMKUR,2006,Whole Year ,Coriander,2,,1020.7,53.25,44.86,8.79,29,6.4,135.6989441,19,29.6
Karnataka,TUMKUR,2006,Whole Year ,Cotton(lint),926,1761,1020.7,53.3,44.53,8.9,30,6.58,134.52771,19,29.6
Karnataka,TUMKUR,2006,Whole Year ,Dry chillies,2663,2895,1020.7,53.24,44.51,8.93,30,6.58,134.52771,19,29.6
Karnataka,TUMKUR,2006,Whole Year ,Dry ginger,2,27,1019.17,54.28,45.55,8.65,36,6.37,134.2175903,19,29.6
Karnataka,TUMKUR,2006,Whole Year ,Garlic,1,1,1019.34,54.19,45.47,8.72,35,6.39,133.7127228,19,29.6
Karnataka,TUMKUR,2006,Whole Year ,Onion,177,1006,1020.91,48.87,46,5.79,3,9.17,134.9975586,19,48.2
Karnataka,TUMKUR,2006,Whole Year ,Potato,28,609,1021.03,49.19,46.18,5.76,4,9.19,134.6952667,19,48.2
Karnataka,TUMKUR,2006,Whole Year ,Sannhamp,2,,1020.91,49.12,46,6,0,9.54,134.3163147,19,48.2
Karnataka,TUMKUR,2006,Whole Year ,Sugarcane,1560,136344,1020.91,48.91,46,6.24,2,9.47,134.0711517,19,48.2
Karnataka,TUMKUR,2006,Whole Year ,Sweet potato,30,190,1020.69,48.8,46,5.85,0,9.32,133.5488129,19,48.2
Karnataka,TUMKUR,2006,Whole Year ,Tapioca,11,72,1020.91,49,46,6.05,1,9.32,132.6809998,19,48.2
Karnataka,TUMKUR,2006,Whole Year ,Tobacco,77,34,1023.77,35.66,29.72,5.36,159,4.19,131.1782074,19,45.8
Karnataka,TUMKUR,2006,Whole Year ,Turmeric,2,10,1023.52,36.43,30.13,5.35,159,3.93,131.1782074,19,45.8
Karnataka,TUMKUR,2007,Kharif     ,Arhar/Tur,13744,11386,1023.72,35.83,29.85,5.35,159,4.24,131.1782074,19,45.8
Karnataka,TUMKUR,2007,Kharif     ,Bajra,193,135,1023.72,35.9,29.68,5.38,160,3.91,131.1782074,19,45.8
Karnataka,TUMKUR,2007,Kharif     ,Castor seed,4574,2955,1023.78,35.7,29.56,5.37,160,3.94,131.1782074,19,45.8
Karnataka,TUMKUR,2007,Kharif     ,Dry chillies,2528,3475,1023.69,35.8,29.76,5.25,164,4.95,130.8293762,19,45.8
Karnataka,TUMKUR,2007,Kharif     ,Groundnut,153431,131100,1022.02,42.97,32.07,6.64,204,5.82,135.7602844,19,39.3
Karnataka,TUMKUR,2007,Kharif     ,Horse-gram,20456,12904,1022.01,43.01,31.89,6.67,205,5.86,135.7602844,19,39.3
